sample_id,height,width,bbox,dice,iou,infer_ms
100,564,623,"[99, 85, 472, 330]",0.9632367270803779,0.9290806804602735,1275.6387500558048
1002,543,592,"[341, 61, 588, 271]",0.9544667007366654,0.9128993800667828,1136.1139171058312
1004,539,818,"[327, 186, 437, 265]",0.9398529411765149,0.8865307254821937,1100.3211670322344
1010,729,949,"[305, 168, 735, 524]",0.8691364592883297,0.7685599791654609,1099.1877500200644
1012,365,485,"[271, 133, 315, 180]",0.9710100701862343,0.9436536180311764,1103.842500015162
102,340,796,"[310, 81, 486, 163]",0.9623725341764429,0.9274740365634474,1105.8537079952657
1020,622,840,"[246, 120, 628, 448]",0.9755493927699777,0.9522659129538078,1128.6361670354381
1024,547,927,"[293, 53, 801, 250]",0.9461651031099146,0.8978304911918348,1108.5813749814406
1026,597,900,"[144, 59, 430, 335]",0.9618193975403971,0.9264470895157465,1104.4777079951018
1029,547,928,"[442, 62, 750, 336]",0.9812684087578546,0.9632256594314414,1106.1880830675364
103,453,780,"[257, 107, 471, 270]",0.9414570850666066,0.8893896239680249,1108.913917094469
1031,545,859,"[280, 55, 617, 345]",0.9562415489513538,0.9161521499448848,1121.7563330428675
1033,473,592,"[101, 117, 157, 195]",0.8599215151000513,0.7542651900635909,1113.657166948542
1034,644,1059,"[400, 207, 526, 310]",0.8695975692938118,0.7692814042789146,1105.0928750773892
1036,336,368,"[226, 59, 305, 129]",0.8989106243412217,0.816382978723795,1116.965957917273
1038,624,910,"[153, 81, 889, 536]",0.9611741568995364,0.9252505251802672,1119.2299579270184
1040,584,661,"[290, 104, 623, 362]",0.9543899657924777,0.9127589967284749,1127.7704169042408
1042,548,806,"[528, 156, 703, 333]",0.9690396128926496,0.939938745475542,1121.2458750233054
1044,492,743,"[208, 70, 386, 236]",0.9205576559546501,0.8528085460357021,1136.6193330613896
1046,501,592,"[309, 184, 415, 288]",0.8977087277238085,0.8144024635795162,1104.9086669227108
1048,547,929,"[171, 94, 377, 275]",0.9622981585744351,0.9273358879776789,1116.9290420366451
1050,425,743,"[78, 120, 184, 229]",0.8364441253889469,0.7188688946018315,1118.916540988721
1052,535,1048,"[465, 174, 599, 306]",0.7633457036826704,0.6172668513391679,1104.6399159822613
1054,629,875,"[305, 92, 819, 487]",0.944923610142822,0.8955973417912768,1107.4182910379022
1056,555,750,"[242, 104, 411, 305]",0.9349840349468286,0.8779061212478377,1109.9897919921204
1058,336,569,"[82, 44, 390, 180]",0.9716884034594572,0.9449357633701988,1104.7538339626044
1062,336,466,"[298, 65, 371, 151]",0.9628598951086772,0.9283797729619642,1100.4280409542844
1064,590,831,"[343, 102, 749, 434]",0.965053060176092,0.932466219321635,1113.9935839455575
1066,424,592,"[228, 120, 318, 199]",0.9671653024743935,0.9364182911278258,1109.4592919107527
1068,562,864,"[120, 81, 458, 302]",0.9444344109325193,0.8947188319835919,1104.5851249946281
107,565,702,"[201, 125, 537, 350]",0.9427125632535817,0.8916331836445468,1109.1031250543892
1072,426,635,"[269, 50, 336, 127]",0.8336267605636244,0.7147169811327931,1107.086541946046
1074,547,927,"[488, 114, 828, 413]",0.9451096732622798,0.8959316900602043,1110.5981250293553
1080,581,807,"[408, 249, 539, 387]",0.9595685569537639,0.9222794672028636,1105.705750058405
1082,622,927,"[177, 76, 550, 408]",0.9690070505287912,0.9398774754238552,1101.3933749636635
